+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                                                                                                               ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|cmd_mux_001                                                                                                                                                                                                                                                                       ; 118   ; 0              ; 2            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|cmd_mux                                                                                                                                                                                                                                                                           ; 118   ; 0              ; 2            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|cmd_demux                                                                                                                                                                                                                                                                         ; 128   ; 36             ; 2            ; 36             ; 691    ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|altera_avalon_mm_bridge_avalon_universal_master_0_limiter                                                                                                                                                                                                                         ; 234   ; 0              ; 0            ; 0              ; 237    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_006|the_default_decode                                                                                                                                                                                                                                                     ; 0     ; 6              ; 0            ; 6              ; 6      ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_006                                                                                                                                                                                                                                                                        ; 112   ; 0              ; 2            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_005|the_default_decode                                                                                                                                                                                                                                                     ; 0     ; 6              ; 0            ; 6              ; 6      ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_005                                                                                                                                                                                                                                                                        ; 112   ; 0              ; 2            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_004|the_default_decode                                                                                                                                                                                                                                                     ; 0     ; 6              ; 0            ; 6              ; 6      ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_004                                                                                                                                                                                                                                                                        ; 112   ; 0              ; 2            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_003|the_default_decode                                                                                                                                                                                                                                                     ; 0     ; 6              ; 0            ; 6              ; 6      ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_003                                                                                                                                                                                                                                                                        ; 112   ; 0              ; 2            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_002|the_default_decode                                                                                                                                                                                                                                                     ; 0     ; 6              ; 0            ; 6              ; 6      ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_002                                                                                                                                                                                                                                                                        ; 112   ; 0              ; 2            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_001|the_default_decode                                                                                                                                                                                                                                                     ; 0     ; 6              ; 0            ; 6              ; 6      ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router_001                                                                                                                                                                                                                                                                        ; 112   ; 0              ; 2            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router|the_default_decode                                                                                                                                                                                                                                                         ; 0     ; 9              ; 0            ; 9              ; 9      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|router                                                                                                                                                                                                                                                                            ; 112   ; 0              ; 5            ; 0              ; 116    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_mdio_csr_agent_rsp_fifo                                                                                                                                                                                                                                                       ; 152   ; 39             ; 0            ; 39             ; 111    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_mdio_csr_agent|uncompressor                                                                                                                                                                                                                                                   ; 46    ; 1              ; 0            ; 1              ; 44     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_mdio_csr_agent                                                                                                                                                                                                                                                                ; 302   ; 39             ; 43           ; 39             ; 332    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|rx_sc_fifo_csr_agent_rdata_fifo                                                                                                                                                                                                                                                   ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|rx_sc_fifo_csr_agent_rsp_fifo                                                                                                                                                                                                                                                     ; 152   ; 39             ; 0            ; 39             ; 111    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|rx_sc_fifo_csr_agent|uncompressor                                                                                                                                                                                                                                                 ; 46    ; 1              ; 0            ; 1              ; 44     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|rx_sc_fifo_csr_agent                                                                                                                                                                                                                                                              ; 302   ; 39             ; 43           ; 39             ; 332    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|tx_sc_fifo_csr_agent_rdata_fifo                                                                                                                                                                                                                                                   ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|tx_sc_fifo_csr_agent_rsp_fifo                                                                                                                                                                                                                                                     ; 152   ; 39             ; 0            ; 39             ; 111    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|tx_sc_fifo_csr_agent|uncompressor                                                                                                                                                                                                                                                 ; 46    ; 1              ; 0            ; 1              ; 44     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|tx_sc_fifo_csr_agent                                                                                                                                                                                                                                                              ; 302   ; 39             ; 43           ; 39             ; 332    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_loopback_composed_csr_agent_rsp_fifo                                                                                                                                                                                                                                          ; 152   ; 39             ; 0            ; 39             ; 111    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_loopback_composed_csr_agent|uncompressor                                                                                                                                                                                                                                      ; 46    ; 1              ; 0            ; 1              ; 44     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_loopback_composed_csr_agent                                                                                                                                                                                                                                                   ; 302   ; 39             ; 43           ; 39             ; 332    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_10g_mac_csr_agent_rsp_fifo                                                                                                                                                                                                                                                    ; 152   ; 39             ; 0            ; 39             ; 111    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_10g_mac_csr_agent|uncompressor                                                                                                                                                                                                                                                ; 46    ; 1              ; 0            ; 1              ; 44     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_10g_mac_csr_agent                                                                                                                                                                                                                                                             ; 302   ; 39             ; 43           ; 39             ; 332    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|altera_10gbaser_phy_mgmt_agent_rsp_fifo                                                                                                                                                                                                                                           ; 152   ; 39             ; 0            ; 39             ; 111    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|altera_10gbaser_phy_mgmt_agent|uncompressor                                                                                                                                                                                                                                       ; 46    ; 1              ; 0            ; 1              ; 44     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|altera_10gbaser_phy_mgmt_agent                                                                                                                                                                                                                                                    ; 302   ; 39             ; 43           ; 39             ; 332    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|altera_avalon_mm_bridge_avalon_universal_master_0_agent                                                                                                                                                                                                                           ; 194   ; 36             ; 83           ; 36             ; 144    ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_mdio_csr_translator                                                                                                                                                                                                                                                           ; 116   ; 6              ; 26           ; 6              ; 74     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|rx_sc_fifo_csr_translator                                                                                                                                                                                                                                                         ; 116   ; 7              ; 29           ; 7              ; 71     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|tx_sc_fifo_csr_translator                                                                                                                                                                                                                                                         ; 116   ; 7              ; 29           ; 7              ; 71     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_loopback_composed_csr_translator                                                                                                                                                                                                                                              ; 116   ; 6              ; 28           ; 6              ; 72     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|eth_10g_mac_csr_translator                                                                                                                                                                                                                                                        ; 116   ; 6              ; 19           ; 6              ; 81     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|altera_10gbaser_phy_mgmt_translator                                                                                                                                                                                                                                               ; 116   ; 6              ; 23           ; 6              ; 77     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0|altera_avalon_mm_bridge_avalon_universal_master_0_translator                                                                                                                                                                                                                      ; 119   ; 8              ; 2            ; 8              ; 109    ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|mm_interconnect_0                                                                                                                                                                                                                                                                                   ; 278   ; 0              ; 1            ; 0              ; 276    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_mdio                                                                                                                                                                                                                                                                                            ; 43    ; 0              ; 0            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_fifo_pause_ctrl_adapter                                                                                                                                                                                                                                                                         ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|pa_pg_after_timing_adapter                                                                                                                                                                                                                                                                          ; 5     ; 1              ; 3            ; 1              ; 3      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|pa_pg_before_timing_adapter                                                                                                                                                                                                                                                                         ; 5     ; 0              ; 2            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|dc_fifo_pause_adapt_pause_gen|read_crosser                                                                                                                                                                                                                                                          ; 7     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|dc_fifo_pause_adapt_pause_gen|write_crosser                                                                                                                                                                                                                                                         ; 7     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|dc_fifo_pause_adapt_pause_gen                                                                                                                                                                                                                                                                       ; 80    ; 72             ; 0            ; 72             ; 4      ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|rx_sc_fifo                                                                                                                                                                                                                                                                                          ; 117   ; 1              ; 8            ; 1              ; 111    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|tx_sc_fifo                                                                                                                                                                                                                                                                                          ; 112   ; 1              ; 8            ; 1              ; 104    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller_002|alt_rst_req_sync_uq1                                                                                                                                                                                                                                       ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller_002|alt_rst_sync_uq1                                                                                                                                                                                                                                           ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller_002                                                                                                                                                                                                                                                            ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller_001|alt_rst_req_sync_uq1                                                                                                                                                                                                                                       ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller_001|alt_rst_sync_uq1                                                                                                                                                                                                                                           ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller_001                                                                                                                                                                                                                                                            ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller|alt_rst_req_sync_uq1                                                                                                                                                                                                                                           ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller|alt_rst_sync_uq1                                                                                                                                                                                                                                               ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|rst_controller                                                                                                                                                                                                                                                                ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|crosser_003|clock_xer                                                                                                                                                                                                                                       ; 86    ; 0              ; 0            ; 0              ; 82     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|crosser_003                                                                                                                                                                                                                                                 ; 88    ; 2              ; 0            ; 2              ; 82     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|crosser_002|clock_xer                                                                                                                                                                                                                                       ; 86    ; 0              ; 0            ; 0              ; 82     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|crosser_002                                                                                                                                                                                                                                                 ; 88    ; 2              ; 0            ; 2              ; 82     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|crosser_001|clock_xer                                                                                                                                                                                                                                       ; 86    ; 0              ; 0            ; 0              ; 82     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|crosser_001                                                                                                                                                                                                                                                 ; 88    ; 2              ; 0            ; 2              ; 82     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|crosser|clock_xer                                                                                                                                                                                                                                           ; 86    ; 0              ; 0            ; 0              ; 82     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|crosser                                                                                                                                                                                                                                                     ; 88    ; 2              ; 0            ; 2              ; 82     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|rsp_mux|arb|adder                                                                                                                                                                                                                                           ; 8     ; 4              ; 0            ; 4              ; 4      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|rsp_mux|arb                                                                                                                                                                                                                                                 ; 6     ; 0              ; 4            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|rsp_mux                                                                                                                                                                                                                                                     ; 165   ; 0              ; 0            ; 0              ; 83     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|rsp_demux_001                                                                                                                                                                                                                                               ; 84    ; 1              ; 2            ; 1              ; 82     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|rsp_demux                                                                                                                                                                                                                                                   ; 84    ; 1              ; 2            ; 1              ; 82     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|cmd_mux_001                                                                                                                                                                                                                                                 ; 84    ; 0              ; 2            ; 0              ; 82     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|cmd_mux                                                                                                                                                                                                                                                     ; 84    ; 0              ; 2            ; 0              ; 82     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|cmd_demux                                                                                                                                                                                                                                                   ; 86    ; 4              ; 2            ; 4              ; 163    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|mm_pipeline_bridge_avalon_universal_master_0_limiter                                                                                                                                                                                                        ; 166   ; 0              ; 0            ; 0              ; 165    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|router_002|the_default_decode                                                                                                                                                                                                                               ; 0     ; 2              ; 0            ; 2              ; 2      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|router_002                                                                                                                                                                                                                                                  ; 82    ; 0              ; 2            ; 0              ; 82     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|router_001|the_default_decode                                                                                                                                                                                                                               ; 0     ; 2              ; 0            ; 2              ; 2      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ETH10G_TOP|eth_10g_design_example_0|eth_loopback_composed|mm_interconnect_0|router_001                                                                                                                                                                                                                                                  ; 82    ; 0              ; 2            ; 0              ; 82     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
